words,Disputed_49,Disputed_50,Disputed_51,Disputed_52,Disputed_53,Disputed_54,Disputed_55,Disputed_56,Disputed_57,Disputed_58,Disputed_62,Disputed_63,Hamilton_1,Hamilton_11,Hamilton_12,Hamilton_13,Hamilton_15,Hamilton_16,Hamilton_17,Hamilton_21,Hamilton_22,Hamilton_23,Hamilton_24,Hamilton_25,Hamilton_26,Hamilton_27,Hamilton_28,Hamilton_29,Hamilton_30,Hamilton_31,Hamilton_32,Hamilton_33,Hamilton_34,Hamilton_35,Hamilton_36,Hamilton_59,Hamilton_6,Hamilton_60,Hamilton_61,Hamilton_65,Hamilton_66,Hamilton_67,Hamilton_68,Hamilton_69,Hamilton_7,Hamilton_70,Hamilton_71,Hamilton_72,Hamilton_73,Hamilton_74,Hamilton_75,Hamilton_76,Hamilton_77,Hamilton_78,Hamilton_79,Hamilton_8,Hamilton_80,Hamilton_81,Hamilton_82,Hamilton_83,Hamilton_84,Hamilton_85,Hamilton_9,Jay_2,Jay_3,Jay_4,Jay_5,Madison_10,Madison_14,Madison_37,Madison_38,Madison_39,Madison_40,Madison_41,Madison_42,Madison_43,Madison_44,Madison_45,Madison_46,Madison_47,Madison_48,merged,Shared_18,Shared_19,Shared_20,TestCase_64
due,0.0,0.8857395925597874,0.513874614594039,0.5350454788657035,0.9140767824497258,0.0,0.0,2.3837902264600714,0.0,0.0,0.8316008316008316,0.9807126511932004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591277606933184,0.0,0.0,0.496031746031746,0.41442188147534187,1.3440860215053765,0.6112469437652812,0.4436557231588288,0.0,0.5672149744753262,0.0,0.5830903790087464,0.44603033006244425,0.43898156277436345,0.33400133600534404,0.0,0.0,0.0,0.0,0.4899559039686428,0.0,0.0,0.0,0.0,0.0,0.5943536404160475,0.0,0.0,0.4177109440267335,0.0,0.0,0.0,0.9910802775024776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.9220839096357768,0.7285974499089253,0.2983293556085919,0.0,0.3270111183780249,0.8372871895060006,0.0,0.8648025367541078,0.0,0.0,0.7575757575757576,0.0,0.0,0.26010778866762385,0.4672897196261682,0.0,0.0,0.0
existence,0.0,0.8857395925597874,0.0,0.5350454788657035,0.0,0.0,0.4837929366231253,0.0,0.0,0.471253534401508,0.0,0.6538084341288003,0.6138735420503376,0.7917656373713381,0.0,0.0,0.3214400514304082,0.0,0.0,0.9900990099009901,0.2795638803466592,0.0,0.9866798223976321,0.992063492063492,0.0,0.0,0.6112469437652812,0.4436557231588288,0.5025125628140704,0.0,0.0,0.0,0.44603033006244425,0.0,0.33400133600534404,2.575991756826378,0.44523597506678536,0.43878894251864853,0.0,0.4899559039686428,0.0,0.0,0.6523157208088715,0.33288948069241014,0.0,0.2971768202080238,0.0,0.48496605237633367,0.0,0.0,0.0,0.510986203372509,0.4955401387512388,0.0,0.0,0.9624639076034649,0.4035512510088781,0.0,0.0,0.34083162917518744,0.0,0.36643459142543056,0.0,0.5920663114268797,0.0,0.0,0.0,0.6598482349059717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28826751225136926,0.0,0.929368029739777,0.3787878787878788,0.0,0.0,0.26010778866762385,0.0,0.0,0.6447453255963894,0.0
powerful,0.0,0.0,1.027749229188078,0.0,0.0,0.4948045522018803,0.0,0.0,0.444642063139173,0.942507068803016,0.0,0.0,0.6138735420503376,0.7917656373713381,0.9149130832570906,1.0131712259371835,0.0,0.0,1.8773466833541927,0.0,0.0,0.0,0.9866798223976321,0.496031746031746,0.8288437629506837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44603033006244425,0.0,0.33400133600534404,0.0,0.44523597506678536,0.43878894251864853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,0.0,0.510986203372509,0.0,0.0,0.0,0.9624639076034649,0.0,0.0,0.0,0.0,0.0,0.7328691828508611,0.4965243296921549,0.0,0.6802721088435374,0.0,0.0,0.32992411745298583,0.0,0.0,0.5966587112171838,0.0,0.0,0.27909572983533354,0.0,0.28826751225136926,0.0,0.929368029739777,0.3787878787878788,0.0,0.5277044854881267,0.26010778866762385,2.336448598130841,1.9267822736030829,0.0,0.0
change,0.0,0.0,0.0,0.5350454788657035,0.4570383912248629,0.0,0.4837929366231253,0.0,0.0,0.0,2.9106029106029108,0.32690421706440015,0.0,0.39588281868566905,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.2795638803466592,0.5452562704471101,0.0,0.0,1.2432656444260257,0.0,0.0,0.0,1.0050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.44523597506678536,0.0,0.6443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.454898157129001,0.0,0.0,0.0,0.0,1.4866204162537164,0.0,0.9487666034155597,0.0,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.36643459142543056,0.0,0.5920663114268797,0.0,0.0,0.0,0.0,0.0,1.4571948998178506,0.2983293556085919,0.379794910748196,0.9810333551340745,0.0,0.0,0.28826751225136926,0.3414134516899966,1.3940520446096654,0.3787878787878788,0.0,0.0,0.26010778866762385,0.0,0.0,0.0,0.42918454935622313
taxes,0.0,0.0,0.0,0.0,0.4570383912248629,0.9896091044037606,0.0,0.5959475566150179,0.0,0.0,0.0,0.0,0.0,0.0,2.7447392497712717,0.0,0.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,1.1344299489506524,3.304692663582287,2.9154518950437316,0.44603033006244425,1.3169446883230904,2.6720106880427523,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112474437627812,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.2983293556085919,0.0,0.0,0.8372871895060006,0.0,0.0,0.0,0.4646840148698885,0.0,0.0,0.0,0.26010778866762385,0.0,0.0,0.0,0.0
relation,0.0,0.0,0.0,0.0,0.4570383912248629,0.0,0.0,0.0,0.444642063139173,0.0,0.0,0.0,0.0,0.39588281868566905,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,0.0,0.5452562704471101,0.49333991119881604,0.0,0.0,0.6720430107526882,0.0,0.0,0.0,0.0,0.6609385327164573,0.5830903790087464,0.0,0.43898156277436345,0.6680026720106881,0.0,0.0,0.0,0.6443298969072165,0.0,0.0,1.194743130227001,0.0,0.0,0.0,0.0,0.5656108597285069,0.48496605237633367,0.4177109440267335,0.9699321047526673,0.0,0.510986203372509,0.4955401387512388,0.0,1.8975332068311195,0.0,0.0,0.25348542458808615,1.9181585677749362,1.0224948875255624,0.47147571900047147,0.36643459142543056,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,3.038359285985568,0.0,0.27909572983533354,0.0,0.5765350245027385,0.0,0.0,0.0,0.0,0.0,0.26010778866762385,0.0,0.0,0.0,0.42918454935622313
according,0.0,0.0,0.0,0.0,0.0,0.4948045522018803,0.9675858732462506,0.0,0.444642063139173,0.0,0.0,0.32690421706440015,0.0,0.0,0.4574565416285453,1.0131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,0.0,0.0,0.0,0.44603033006244425,0.8779631255487269,0.33400133600534404,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243593902043464,0.0,0.0,0.4035512510088781,0.5069708491761723,0.0,0.5112474437627812,0.7072135785007072,0.7328691828508611,0.0,0.0,0.0,0.0,0.0,0.9897723523589574,0.0,0.36429872495446264,0.5966587112171838,3.038359285985568,0.3270111183780249,0.0,0.0,0.0,1.0242403550699897,0.4646840148698885,0.7575757575757576,0.3606202668589975,0.0,0.26010778866762385,1.4018691588785046,0.0,0.0,0.0
supposition,0.0,0.0,0.0,0.0,0.0,0.0,0.9675858732462506,0.0,0.444642063139173,0.471253534401508,0.0,0.0,0.0,0.39588281868566905,0.0,2.026342451874367,0.0,0.0,0.0,0.49504950495049505,0.2795638803466592,0.0,0.0,0.496031746031746,0.41442188147534187,1.3440860215053765,0.6112469437652812,0.4436557231588288,0.0,0.5672149744753262,0.6609385327164573,0.0,0.44603033006244425,0.43898156277436345,0.6680026720106881,0.0,0.0,0.8775778850372971,0.0,0.4899559039686428,0.43572984749455335,1.194743130227001,0.0,0.0,0.0,0.2971768202080238,0.5656108597285069,0.0,1.2531328320802004,0.9699321047526673,0.5089058524173028,1.532958610117527,0.0,0.0,0.0,0.0,0.0,0.5069708491761723,0.639386189258312,0.34083162917518744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270111183780249,0.0,0.0,0.0,0.0,0.4646840148698885,1.893939393939394,0.0,0.0,0.26010778866762385,0.0,0.4816955684007707,0.0,0.0
hand,0.5938242280285035,0.0,0.513874614594039,0.0,0.0,0.4948045522018803,0.9675858732462506,0.0,0.0,0.471253534401508,0.0,0.0,1.2277470841006752,0.0,1.3723696248856359,0.0,0.0,0.4837929366231253,0.6257822277847309,0.49504950495049505,0.0,0.0,0.0,0.992063492063492,0.0,0.0,0.0,0.0,1.507537688442211,0.0,0.0,0.0,0.8920606601248885,0.0,0.0,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.0,0.0,0.6657789613848203,0.0,0.5943536404160475,0.5656108597285069,0.0,0.0,2.909796314258002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34083162917518744,0.23573785950023574,0.0,0.0,0.0,0.0,0.6020469596628537,0.0,0.9897723523589574,0.0,1.092896174863388,0.2983293556085919,1.1393847322445878,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.3606202668589975,0.5277044854881267,0.2549056328942714,0.0,0.0,0.0,0.42918454935622313
supposed,0.5938242280285035,0.0,0.0,0.0,0.4570383912248629,0.0,0.4837929366231253,0.5959475566150179,0.444642063139173,0.0,0.0,0.32690421706440015,0.0,0.0,0.0,1.0131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,1.4800197335964478,1.488095238095238,0.8288437629506837,0.0,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.44603033006244425,0.43898156277436345,0.33400133600534404,0.0,0.8904719501335707,0.43878894251864853,0.6443298969072165,0.4899559039686428,0.0,0.0,0.0,0.0,0.42955326460481097,0.0,0.0,0.48496605237633367,0.0,0.0,0.0,0.510986203372509,0.0,0.3243593902043464,0.0,0.48123195380173245,1.2106537530266344,0.5069708491761723,0.0,0.6816632583503749,0.23573785950023574,0.7328691828508611,0.4965243296921549,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.2983293556085919,0.379794910748196,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788,0.3606202668589975,0.5277044854881267,0.2549056328942714,0.0,0.0,0.6447453255963894,0.0
sometimes,0.5938242280285035,0.0,0.0,0.0,0.4570383912248629,0.0,0.4837929366231253,0.0,0.0,0.0,0.0,0.32690421706440015,0.0,0.0,0.0,0.0,0.0,0.9675858732462506,0.0,0.49504950495049505,0.2795638803466592,0.0,0.49333991119881604,0.496031746031746,0.0,0.0,1.2224938875305624,0.4436557231588288,0.0,0.5672149744753262,0.0,0.0,0.0,0.8779631255487269,0.0,0.5151983513652757,0.8904719501335707,0.0,0.6443298969072165,0.4899559039686428,0.43572984749455335,0.0,0.0,0.33288948069241014,0.8591065292096219,1.4858841010401187,1.6968325791855203,0.0,1.2531328320802004,0.9699321047526673,0.5089058524173028,0.0,0.4955401387512388,0.6487187804086928,0.0,0.0,0.0,0.0,0.0,0.34083162917518744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788,0.0,0.0,0.2549056328942714,0.0,0.9633911368015414,0.0,0.8583690987124463
offices,0.0,0.0,1.027749229188078,0.0,0.0,0.0,0.9675858732462506,0.0,0.0,0.0,0.0,0.0,0.6138735420503376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.0,0.0,0.0,0.4899559039686428,1.3071895424836601,0.0,0.0,1.3315579227696406,0.0,0.8915304606240713,0.0,0.48496605237633367,0.0,0.0,0.0,2.043944813490036,1.4866204162537164,1.621796951021732,1.8975332068311195,0.0,0.0,0.5069708491761723,0.0,0.0,0.23573785950023574,0.0,0.9930486593843098,0.0,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,1.519179642992784,0.0,0.0,0.3563791874554526,0.0,0.0,0.0,0.3787878787878788,1.44248106743599,0.0,0.2549056328942714,0.0,0.0,0.0,0.0
confederacies,0.0,0.0,0.513874614594039,0.0,0.0,0.4948045522018803,0.0,0.0,0.0,0.0,0.0,0.0,1.2277470841006752,0.0,0.9149130832570906,4.052684903748734,0.0,0.9675858732462506,0.6257822277847309,0.0,0.0,0.5452562704471101,0.0,0.0,0.0,0.0,1.2224938875305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591065292096219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249278152069298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368265245707519,1.3605442176870748,2.408187838651415,5.835156819839534,0.0,0.0,0.36429872495446264,0.0,0.0,0.0,0.5581914596706671,0.0,0.28826751225136926,0.0,0.4646840148698885,0.0,0.0,0.0,0.2549056328942714,0.4672897196261682,0.4816955684007707,0.0,0.0
my,0.0,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.0,0.471253534401508,0.0,0.0,4.910988336402701,0.0,0.4574565416285453,0.0,0.9643201542912248,0.0,0.6257822277847309,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,0.0,0.0,0.0,0.44603033006244425,0.0,0.6680026720106881,0.0,0.0,0.0,0.6443298969072165,0.0,0.43572984749455335,0.0,0.0,0.0,0.0,0.2971768202080238,0.0,0.0,0.0,0.0,0.5089058524173028,0.0,0.4955401387512388,0.0,0.0,0.0,0.0,0.5069708491761723,0.0,1.0224948875255624,0.23573785950023574,2.565042139978014,0.0,1.1841326228537594,0.0,0.6020469596628537,0.0,0.0,0.9220839096357768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646840148698885,0.0,0.0,0.0,0.2549056328942714,0.0,0.4816955684007707,0.6447453255963894,0.0
branches,1.7814726840855108,0.8857395925597874,0.513874614594039,1.070090957731407,1.3711151736745886,0.0,0.4837929366231253,0.5959475566150179,0.0,1.413760603204524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44603033006244425,0.8779631255487269,0.33400133600534404,0.0,0.44523597506678536,0.8775778850372971,0.0,0.0,0.8714596949891067,0.0,0.0,0.6657789613848203,0.0,0.0,0.5656108597285069,0.0,0.835421888053467,1.9398642095053347,0.0,0.0,0.0,0.3243593902043464,0.0,0.0,0.0,0.25348542458808615,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285974499089253,0.0,0.379794910748196,0.0,0.27909572983533354,0.0,0.0,0.0,0.4646840148698885,0.0,2.5243418680129825,1.0554089709762533,0.2497034771209189,0.0,0.0,0.0,0.0
forms,1.187648456057007,0.0,1.027749229188078,0.0,0.0,0.0,0.4837929366231253,0.0,0.444642063139173,0.0,0.0,0.0,0.0,0.0,0.0,1.0131712259371835,0.3214400514304082,0.0,0.0,0.49504950495049505,0.5591277606933184,0.0,0.49333991119881604,0.496031746031746,0.41442188147534187,0.0,1.2224938875305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33400133600534404,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.0,0.6523157208088715,0.0,0.0,0.0,0.5656108597285069,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,0.48123195380173245,0.0,0.25348542458808615,0.0,0.0,0.0,0.0,0.4965243296921549,0.5920663114268797,0.0,0.0,0.0,0.9897723523589574,1.3831258644536653,0.0,0.0,0.759589821496392,0.9810333551340745,0.27909572983533354,0.3563791874554526,1.153070049005477,0.3414134516899966,0.0,0.3787878787878788,1.44248106743599,0.0,0.2497034771209189,0.0,0.0,0.0,0.0
seem,0.0,0.8857395925597874,0.0,0.0,0.0,0.0,0.0,0.5959475566150179,0.0,0.942507068803016,0.4158004158004158,0.0,0.6138735420503376,0.39588281868566905,0.0,1.0131712259371835,1.2857602057216329,0.4837929366231253,0.6257822277847309,0.49504950495049505,0.2795638803466592,0.0,0.0,0.0,0.41442188147534187,0.0,0.0,0.0,0.0,1.1344299489506524,0.6609385327164573,0.0,0.44603033006244425,0.0,0.0,0.0,0.0,0.0,0.0,1.4698677119059285,0.0,0.5973715651135005,0.6523157208088715,0.0,0.0,0.2971768202080238,0.5656108597285069,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.25348542458808615,0.0,0.0,0.0,0.0,0.9930486593843098,1.1841326228537594,0.0,0.6020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.3270111183780249,0.0,0.0,0.28826751225136926,0.0,0.0,1.1363636363636362,0.3606202668589975,1.0554089709762533,0.2497034771209189,0.0,0.0,0.6447453255963894,0.8583690987124463
class,0.0,0.0,0.513874614594039,0.0,0.4570383912248629,0.0,0.9675858732462506,0.0,1.3339261894175187,0.0,0.0,0.0,1.2277470841006752,0.0,0.4574565416285453,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.496031746031746,0.0,0.0,0.0,0.0,0.0,0.5672149744753262,0.0,0.0,0.44603033006244425,0.8779631255487269,0.33400133600534404,0.0,0.44523597506678536,3.949100482667837,0.6443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089058524173028,0.0,0.4955401387512388,0.0,0.0,0.0,0.8071025020177562,0.25348542458808615,0.0,0.17041581458759372,0.0,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,0.379794910748196,0.0,0.5581914596706671,1.4255167498218104,0.28826751225136926,0.6828269033799932,0.929368029739777,0.0,0.0,0.0,0.2497034771209189,0.0,0.0,0.0,0.0
end,0.0,0.0,1.027749229188078,0.0,0.4570383912248629,0.0,0.4837929366231253,0.0,0.0,0.0,0.0,0.32690421706440015,0.0,0.0,0.0,0.0,0.0,0.9675858732462506,0.0,0.9900990099009901,0.0,1.6357688113413305,0.0,0.0,0.41442188147534187,0.0,0.0,1.3309671694764862,0.0,1.1344299489506524,0.0,0.0,0.44603033006244425,0.0,0.33400133600534404,0.0,0.0,0.0,0.0,0.0,0.0,2.389486260454002,0.6523157208088715,0.0,0.8591065292096219,0.5943536404160475,1.1312217194570138,0.48496605237633367,0.0,0.0,0.0,0.510986203372509,0.0,0.0,0.9487666034155597,0.0,0.0,0.0,0.0,0.17041581458759372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.5966587112171838,0.0,1.962066710268149,0.27909572983533354,0.0,0.0,0.6828269033799932,0.0,0.0,0.0,0.5277044854881267,0.2497034771209189,0.0,0.0,0.0,0.0
representative,0.0,0.0,0.0,0.5350454788657035,0.4570383912248629,1.4844136566056407,0.9675858732462506,4.171632896305125,3.557136505113384,0.942507068803016,0.4158004158004158,0.6538084341288003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.5452562704471101,0.0,0.0,0.41442188147534187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1949078138718177,0.33400133600534404,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.0,0.6523157208088715,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510986203372509,0.0,0.6487187804086928,0.0,0.0,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.0,0.0,0.0,0.0,0.5277044854881267,0.2497034771209189,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959475566150179,0.0,0.471253534401508,0.0,0.32690421706440015,1.2277470841006752,0.0,0.4574565416285453,0.0,0.6428801028608164,0.0,0.0,0.0,0.2795638803466592,0.0,0.49333991119881604,0.0,0.0,0.6720430107526882,0.6112469437652812,0.0,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.33400133600534404,0.5151983513652757,0.44523597506678536,0.43878894251864853,0.0,0.0,0.43572984749455335,1.194743130227001,0.6523157208088715,0.33288948069241014,0.42955326460481097,0.2971768202080238,0.5656108597285069,0.0,0.4177109440267335,0.0,0.0,0.510986203372509,0.0,0.3243593902043464,1.8975332068311195,0.48123195380173245,0.0,0.5069708491761723,1.278772378516624,0.17041581458759372,0.7072135785007072,0.36643459142543056,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270111183780249,0.5581914596706671,0.0,0.5765350245027385,0.6828269033799932,0.0,0.0,0.0,0.5277044854881267,0.2497034771209189,0.4672897196261682,0.4816955684007707,0.0,0.0
consent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,1.1182555213866368,0.0,0.49333991119881604,0.496031746031746,1.2432656444260257,0.0,0.0,0.0,0.0,0.0,1.9828155981493722,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.0,0.43572984749455335,0.5973715651135005,0.0,0.6657789613848203,0.42955326460481097,0.0,0.0,0.0,0.0,0.0,0.5089058524173028,0.510986203372509,0.4955401387512388,0.0,0.0,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.23573785950023574,0.36643459142543056,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,0.0,0.0,0.0,0.3563791874554526,2.306140098010954,0.6828269033799932,0.0,0.0,0.0,0.0,0.2497034771209189,0.4672897196261682,0.4816955684007707,1.2894906511927788,1.7167381974248925
measure,0.5938242280285035,0.0,0.0,0.0,0.0,1.4844136566056407,0.0,0.5959475566150179,0.0,0.471253534401508,0.0,0.32690421706440015,0.0,0.0,0.4574565416285453,1.0131712259371835,0.3214400514304082,0.9675858732462506,0.0,0.49504950495049505,0.2795638803466592,0.0,0.49333991119881604,0.496031746031746,0.0,0.0,0.6112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.4899559039686428,0.43572984749455335,0.0,0.0,0.33288948069241014,0.0,0.8915304606240713,0.0,0.0,0.835421888053467,0.9699321047526673,0.0,0.0,0.9910802775024776,0.3243593902043464,0.0,0.48123195380173245,0.4035512510088781,0.25348542458808615,0.639386189258312,0.0,0.0,0.7328691828508611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3080444735120995,0.27909572983533354,0.0,0.0,0.3414134516899966,0.0,0.7575757575757576,0.0,0.5277044854881267,0.24450132134756644,0.4672897196261682,0.0,0.0,0.42918454935622313
ordinary,0.5938242280285035,0.0,0.513874614594039,0.0,1.3711151736745886,0.4948045522018803,0.9675858732462506,0.0,0.0,0.471253534401508,0.0,0.0,0.0,0.0,0.4574565416285453,0.0,0.0,1.4513788098693758,0.6257822277847309,0.0,0.0,0.5452562704471101,0.0,0.0,0.0,1.3440860215053765,0.0,0.0,0.5025125628140704,0.5672149744753262,0.0,0.0,0.0,0.0,0.33400133600534404,0.5151983513652757,0.0,0.0,0.0,0.4899559039686428,0.0,0.5973715651135005,0.0,0.6657789613848203,0.0,0.2971768202080238,0.5656108597285069,0.0,0.0,0.0,0.0,0.510986203372509,0.0,0.3243593902043464,0.0,0.0,0.4035512510088781,0.25348542458808615,0.0,0.34083162917518744,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.4610419548178884,0.0,0.0,1.89897455374098,0.3270111183780249,0.0,0.0,0.28826751225136926,0.0,0.4646840148698885,0.0,0.3606202668589975,0.0,0.24450132134756644,0.0,0.4816955684007707,0.0,0.0
advantages,1.187648456057007,0.0,0.0,0.0,0.9140767824497258,0.9896091044037606,0.0,0.0,0.0,0.471253534401508,0.8316008316008316,0.0,0.6138735420503376,0.39588281868566905,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.6112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.4899559039686428,0.0,0.0,1.304631441617743,0.0,0.42955326460481097,0.2971768202080238,0.0,1.454898157129001,0.0,0.0,0.5089058524173028,0.0,0.9910802775024776,0.3243593902043464,0.9487666034155597,0.48123195380173245,0.4035512510088781,0.25348542458808615,0.639386189258312,0.34083162917518744,0.0,0.0,1.4895729890764648,0.0,0.0,1.2040939193257074,0.0,0.32992411745298583,0.4610419548178884,0.36429872495446264,0.0,0.0,0.0,0.27909572983533354,0.0,0.28826751225136926,0.0,0.0,0.3787878787878788,0.0,0.5277044854881267,0.24450132134756644,0.0,0.0,0.0,0.0
judgment,0.5938242280285035,0.0,0.513874614594039,0.0,0.4570383912248629,0.0,0.0,0.0,0.0,0.471253534401508,0.4158004158004158,0.6538084341288003,1.2277470841006752,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.41442188147534187,0.6720430107526882,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.8920606601248885,0.0,0.33400133600534404,0.0,0.0,0.0,0.0,0.4899559039686428,0.0,1.194743130227001,0.0,0.0,0.42955326460481097,0.0,0.0,0.0,0.4177109440267335,0.9699321047526673,0.0,1.021972406745018,0.4955401387512388,0.6487187804086928,0.0,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.47147571900047147,0.36643459142543056,0.0,1.1841326228537594,0.6802721088435374,0.0,0.0,0.32992411745298583,0.0,0.7285974499089253,0.0,0.0,0.9810333551340745,0.27909572983533354,0.0,0.28826751225136926,0.0,0.0,0.0,0.0,0.0,0.24450132134756644,0.4672897196261682,0.4816955684007707,0.0,0.42918454935622313
